"id";"fecha";"tipo_elem";"intensidad";"ocupacion";"carga";"vmed";"error";"periodo_integracion"
3395;"2020-06-05 00:00:00";"URB";"105";"1";"6";"0";"N";15
3395;"2020-06-05 00:15:00";"URB";"64";"1";"5";"0";"N";14
3395;"2020-06-05 00:30:00";"URB";"83";"1";"6";"0";"N";15
3395;"2020-06-05 00:45:00";"URB";"89";"1";"6";"0";"N";15
3395;"2020-06-05 01:00:00";"URB";"61";"1";"4";"0";"N";15
3395;"2020-06-05 01:15:00";"URB";"64";"1";"5";"0";"N";15
3395;"2020-06-05 01:30:00";"URB";"48";"0";"2";"0";"N";5
3395;"2020-06-05 01:45:00";"URB";"30";"1";"2";"0";"N";12
3395;"2020-06-05 02:00:00";"URB";"61";"1";"4";"0";"N";15
3395;"2020-06-05 02:15:00";"URB";"40";"1";"3";"0";"N";15
3395;"2020-06-05 02:30:00";"URB";"44";"1";"3";"0";"N";11
3395;"2020-06-05 02:45:00";"URB";"11";"1";"2";"0";"N";11
3395;"2020-06-05 03:00:00";"URB";"30";"0";"0";"0";"N";2
3395;"2020-06-05 03:15:00";"URB";"24";"1";"2";"0";"N";5
3395;"2020-06-05 03:30:00";"URB";"32";"0";"4";"0";"N";15
3395;"2020-06-05 03:45:00";"URB";"60";"0";"3";"0";"N";6
3395;"2020-06-05 04:00:00";"URB";"30";"1";"3";"0";"N";10
3395;"2020-06-05 04:15:00";"URB";"28";"1";"3";"0";"N";11
3395;"2020-06-05 04:30:00";"URB";"34";"1";"3";"0";"N";7
3395;"2020-06-05 04:45:00";"URB";"11";"0";"1";"0";"N";11
3395;"2020-06-05 05:00:00";"URB";"0";"0";"0";"0";"N";3
3395;"2020-06-05 05:15:00";"URB";"16";"1";"2";"0";"N";11
3395;"2020-06-05 05:30:00";"URB";"37";"1";"3";"0";"N";10
3395;"2020-06-05 05:45:00";"URB";"0";"0";"0";"0";"N";2
3395;"2020-06-05 06:00:00";"URB";"11";"1";"2";"0";"N";11
3395;"2020-06-05 06:15:00";"URB";"24";"1";"2";"0";"N";5
3395;"2020-06-05 06:30:00";"URB";"40";"0";"2";"0";"N";6
3395;"2020-06-05 06:45:00";"URB";"51";"1";"5";"0";"N";14
3395;"2020-06-05 07:00:00";"URB";"116";"1";"7";"0";"N";15
3395;"2020-06-05 07:15:00";"URB";"92";"1";"6";"0";"N";15
3395;"2020-06-05 07:30:00";"URB";"131";"2";"8";"0";"N";15
3395;"2020-06-05 07:45:00";"URB";"205";"2";"13";"0";"N";15
3395;"2020-06-05 08:00:00";"URB";"188";"3";"12";"0";"N";15
3395;"2020-06-05 08:15:00";"URB";"240";"3";"14";"0";"N";15
3395;"2020-06-05 08:30:00";"URB";"220";"3";"14";"0";"N";15
3395;"2020-06-05 08:45:00";"URB";"215";"3";"14";"0";"N";12
3395;"2020-06-05 09:00:00";"URB";"278";"3";"18";"0";"N";11
3395;"2020-06-05 09:15:00";"URB";"252";"2";"16";"0";"N";15
3395;"2020-06-05 09:30:00";"URB";"297";"4";"19";"0";"N";15
3395;"2020-06-05 09:45:00";"URB";"320";"4";"20";"0";"N";15
3395;"2020-06-05 10:00:00";"URB";"299";"3";"19";"0";"N";15
3395;"2020-06-05 10:15:00";"URB";"295";"3";"18";"0";"N";15
3395;"2020-06-05 10:30:00";"URB";"309";"4";"20";"0";"N";15
3395;"2020-06-05 10:45:00";"URB";"288";"5";"19";"0";"N";15
3395;"2020-06-05 11:00:00";"URB";"292";"5";"20";"0";"N";15
3395;"2020-06-05 11:15:00";"URB";"384";"5";"24";"0";"N";15
3395;"2020-06-05 11:30:00";"URB";"444";"4";"29";"0";"N";15
3395;"2020-06-05 11:45:00";"URB";"360";"4";"24";"0";"N";15
3395;"2020-06-05 12:00:00";"URB";"332";"3";"21";"0";"N";15
3395;"2020-06-05 12:15:00";"URB";"365";"4";"23";"0";"N";15
3395;"2020-06-05 12:30:00";"URB";"432";"5";"28";"0";"N";15
3395;"2020-06-05 12:45:00";"URB";"276";"3";"17";"0";"N";15
3395;"2020-06-05 13:00:00";"URB";"324";"4";"20";"0";"N";15
3395;"2020-06-05 13:15:00";"URB";"356";"5";"22";"0";"N";15
3395;"2020-06-05 13:30:00";"URB";"292";"3";"19";"0";"N";15
3395;"2020-06-05 13:45:00";"URB";"392";"4";"24";"0";"N";15
3395;"2020-06-05 14:00:00";"URB";"443";"5";"29";"0";"N";15
3395;"2020-06-05 14:15:00";"URB";"441";"5";"28";"0";"N";15
3395;"2020-06-05 14:30:00";"URB";"404";"5";"26";"0";"N";15
3395;"2020-06-05 14:45:00";"URB";"348";"3";"21";"0";"N";15
3395;"2020-06-05 15:00:00";"URB";"247";"3";"16";"0";"N";15
3395;"2020-06-05 15:15:00";"URB";"332";"4";"22";"0";"N";15
3395;"2020-06-05 15:30:00";"URB";"237";"2";"14";"0";"N";15
3395;"2020-06-05 15:45:00";"URB";"236";"2";"16";"0";"N";15
3395;"2020-06-05 16:00:00";"URB";"264";"3";"18";"0";"N";15
3395;"2020-06-05 16:15:00";"URB";"200";"2";"10";"0";"N";15
3395;"2020-06-05 16:30:00";"URB";"168";"2";"10";"0";"N";15
3395;"2020-06-05 16:45:00";"URB";"185";"2";"12";"0";"N";15
3395;"2020-06-05 17:00:00";"URB";"216";"2";"13";"0";"N";15
3395;"2020-06-05 17:15:00";"URB";"224";"2";"14";"0";"N";15
3395;"2020-06-05 17:30:00";"URB";"200";"3";"13";"0";"N";15
3395;"2020-06-05 17:45:00";"URB";"220";"3";"15";"0";"N";15
3395;"2020-06-05 18:00:00";"URB";"240";"4";"16";"0";"N";15
3395;"2020-06-05 18:15:00";"URB";"296";"3";"19";"0";"N";15
3395;"2020-06-05 18:30:00";"URB";"296";"3";"18";"0";"N";15
3395;"2020-06-05 18:45:00";"URB";"232";"2";"15";"0";"N";15
3395;"2020-06-05 19:00:00";"URB";"244";"2";"15";"0";"N";15
3395;"2020-06-05 19:15:00";"URB";"281";"4";"18";"0";"N";15
3395;"2020-06-05 19:30:00";"URB";"264";"2";"17";"0";"N";15
3395;"2020-06-05 19:45:00";"URB";"232";"3";"14";"0";"N";15
3395;"2020-06-05 20:00:00";"URB";"276";"3";"19";"0";"N";15
3395;"2020-06-05 20:15:00";"URB";"282";"3";"18";"0";"N";13
3395;"2020-06-05 20:30:00";"URB";"356";"4";"21";"0";"N";15
3395;"2020-06-05 20:45:00";"URB";"259";"3";"16";"0";"N";15
3395;"2020-06-05 21:00:00";"URB";"320";"3";"21";"0";"N";15
3395;"2020-06-05 21:15:00";"URB";"264";"2";"18";"0";"N";15
3395;"2020-06-05 21:30:00";"URB";"195";"1";"12";"0";"N";15
3395;"2020-06-05 21:45:00";"URB";"184";"1";"12";"0";"N";15
3395;"2020-06-05 22:00:00";"URB";"192";"2";"12";"0";"N";15
3395;"2020-06-05 22:15:00";"URB";"225";"2";"14";"0";"N";15
3395;"2020-06-05 22:30:00";"URB";"180";"1";"12";"0";"N";15
3395;"2020-06-05 22:45:00";"URB";"128";"1";"7";"0";"N";15
3395;"2020-06-05 23:00:00";"URB";"116";"2";"7";"0";"N";15
3395;"2020-06-05 23:15:00";"URB";"111";"1";"7";"0";"N";15
3395;"2020-06-05 23:30:00";"URB";"117";"2";"8";"0";"N";15
3395;"2020-06-05 23:45:00";"URB";"97";"1";"6";"0";"N";13
3395;"2020-06-06 00:00:00";"URB";"119";"2";"8";"0";"N";14
3395;"2020-06-06 00:15:00";"URB";"85";"1";"6";"0";"N";15
3395;"2020-06-06 00:30:00";"URB";"128";"1";"7";"0";"N";15
3395;"2020-06-06 00:45:00";"URB";"123";"2";"7";"0";"N";15
3395;"2020-06-06 01:00:00";"URB";"88";"1";"6";"0";"N";15
3395;"2020-06-06 01:15:00";"URB";"101";"2";"7";"0";"N";15
3395;"2020-06-06 01:30:00";"URB";"40";"1";"3";"0";"N";15
3395;"2020-06-06 01:45:00";"URB";"44";"1";"3";"0";"N";15
3395;"2020-06-06 02:00:00";"URB";"61";"1";"4";"0";"N";15
3395;"2020-06-06 02:15:00";"URB";"112";"2";"7";"0";"N";15
3395;"2020-06-06 02:30:00";"URB";"77";"2";"5";"0";"N";10
3395;"2020-06-06 02:45:00";"URB";"83";"2";"6";"0";"N";13
3395;"2020-06-06 03:00:00";"URB";"116";"1";"8";"0";"N";15
3395;"2020-06-06 03:15:00";"URB";"28";"0";"3";"0";"N";15
3395;"2020-06-06 03:30:00";"URB";"56";"1";"3";"0";"N";15
3395;"2020-06-06 03:45:00";"URB";"29";"0";"1";"0";"N";14
3395;"2020-06-06 04:00:00";"URB";"29";"1";"3";"0";"N";15
3395;"2020-06-06 04:15:00";"URB";"38";"0";"3";"0";"N";11
3395;"2020-06-06 04:30:00";"URB";"18";"0";"1";"0";"N";10
3395;"2020-06-06 04:45:00";"URB";"34";"0";"3";"0";"N";14
3395;"2020-06-06 05:00:00";"URB";"15";"0";"2";"0";"N";8
3395;"2020-06-06 05:15:00";"URB";"14";"0";"1";"0";"N";13
3395;"2020-06-06 05:30:00";"URB";"24";"1";"2";"0";"N";13
3395;"2020-06-06 05:45:00";"URB";"60";"1";"3";"0";"N";3
3395;"2020-06-06 06:00:00";"URB";"13";"0";"0";"0";"N";14
3395;"2020-06-06 06:15:00";"URB";"12";"0";"0";"0";"N";15
3395;"2020-06-06 06:30:00";"URB";"24";"0";"2";"0";"N";15
3395;"2020-06-06 06:45:00";"URB";"20";"1";"3";"0";"N";9
3395;"2020-06-06 07:00:00";"URB";"44";"0";"3";"0";"N";11
3395;"2020-06-06 07:15:00";"URB";"43";"1";"3";"0";"N";14
3395;"2020-06-06 07:30:00";"URB";"44";"0";"4";"0";"N";11
3395;"2020-06-06 07:45:00";"URB";"65";"0";"5";"0";"N";15
3395;"2020-06-06 08:00:00";"URB";"44";"1";"4";"0";"N";15
3395;"2020-06-06 08:15:00";"URB";"0";"0";"0";"0";"N";8
3395;"2020-06-06 09:45:00";"URB";"17";"1";"2";"0";"N";7
3395;"2020-06-06 10:00:00";"URB";"12";"1";"2";"0";"N";10
3395;"2020-06-06 11:45:00";"URB";"6";"1";"1";"0";"N";10
3395;"2020-06-06 13:00:00";"URB";"20";"0";"1";"0";"N";12
3395;"2020-06-06 13:15:00";"URB";"6";"0";"1";"0";"N";10
3395;"2020-06-06 14:30:00";"URB";"55";"2";"4";"0";"N";11
3395;"2020-06-06 14:45:00";"URB";"7";"0";"0";"0";"N";15
3395;"2020-06-06 15:00:00";"URB";"0";"0";"0";"0";"N";2
3395;"2020-06-06 15:30:00";"URB";"8";"1";"1";"0";"N";8
3395;"2020-06-06 17:45:00";"URB";"30";"1";"2";"0";"N";4
3395;"2020-06-06 18:00:00";"URB";"0";"0";"0";"0";"N";7
3395;"2020-06-06 18:15:00";"URB";"12";"1";"1";"0";"N";10
3395;"2020-06-06 18:30:00";"URB";"60";"0";"0";"0";"N";1
3395;"2020-06-06 18:45:00";"URB";"12";"0";"0";"0";"N";5
3395;"2020-06-06 19:00:00";"URB";"27";"0";"2";"0";"N";9
3395;"2020-06-06 19:15:00";"URB";"14";"0";"1";"0";"N";13
3395;"2020-06-06 19:30:00";"URB";"60";"0";"0";"0";"N";1
3395;"2020-06-06 20:15:00";"URB";"30";"0";"1";"0";"N";14
3395;"2020-06-06 20:30:00";"URB";"0";"0";"0";"0";"N";9
3395;"2020-06-06 20:45:00";"URB";"34";"2";"4";"0";"N";14
3395;"2020-06-06 21:30:00";"URB";"23";"1";"2";"0";"N";8
3395;"2020-06-06 21:45:00";"URB";"12";"0";"0";"0";"N";10
3395;"2020-06-06 22:00:00";"URB";"60";"1";"5";"0";"N";2
3395;"2020-06-06 22:15:00";"URB";"108";"2";"6";"0";"N";15
3395;"2020-06-06 22:30:00";"URB";"141";"2";"9";"0";"N";15
3395;"2020-06-06 22:45:00";"URB";"136";"2";"8";"0";"N";15
3395;"2020-06-06 23:00:00";"URB";"129";"1";"9";"0";"N";14
3395;"2020-06-06 23:15:00";"URB";"139";"1";"9";"0";"N";15
3395;"2020-06-06 23:30:00";"URB";"85";"1";"6";"0";"N";15
3395;"2020-06-06 23:45:00";"URB";"123";"1";"8";"0";"N";15
3395;"2020-06-07 00:00:00";"URB";"116";"2";"6";"0";"N";15
3395;"2020-06-07 00:15:00";"URB";"148";"1";"9";"0";"N";15
3395;"2020-06-07 00:30:00";"URB";"133";"1";"9";"0";"N";15
3395;"2020-06-07 00:45:00";"URB";"88";"1";"6";"0";"N";15
3395;"2020-06-07 01:00:00";"URB";"136";"2";"9";"0";"N";15
3395;"2020-06-07 01:15:00";"URB";"120";"1";"7";"0";"N";15
3395;"2020-06-07 01:30:00";"URB";"77";"1";"6";"0";"N";14
3395;"2020-06-07 01:45:00";"URB";"92";"1";"6";"0";"N";15
3395;"2020-06-07 02:00:00";"URB";"70";"1";"4";"0";"N";13
3395;"2020-06-07 02:15:00";"URB";"120";"2";"7";"0";"N";11
3395;"2020-06-07 02:30:00";"URB";"81";"1";"5";"0";"N";15
3395;"2020-06-07 02:45:00";"URB";"68";"1";"5";"0";"N";14
3395;"2020-06-07 03:00:00";"URB";"63";"1";"5";"0";"N";15
3395;"2020-06-07 03:15:00";"URB";"80";"1";"6";"0";"N";15
3395;"2020-06-07 03:30:00";"URB";"30";"0";"2";"0";"N";6
3395;"2020-06-07 03:45:00";"URB";"32";"0";"2";"0";"N";13
3395;"2020-06-07 04:00:00";"URB";"42";"1";"4";"0";"N";13
3395;"2020-06-07 04:15:00";"URB";"42";"1";"3";"0";"N";10
3395;"2020-06-07 04:30:00";"URB";"32";"1";"2";"0";"N";15
3395;"2020-06-07 04:45:00";"URB";"10";"0";"1";"0";"N";6
3395;"2020-06-07 05:15:00";"URB";"24";"1";"2";"0";"N";15
3395;"2020-06-07 05:30:00";"URB";"46";"1";"4";"0";"N";13
3395;"2020-06-07 05:45:00";"URB";"52";"0";"4";"0";"N";14
3395;"2020-06-07 06:00:00";"URB";"0";"0";"0";"0";"N";10
3395;"2020-06-07 06:15:00";"URB";"20";"1";"2";"0";"N";6
3395;"2020-06-07 06:30:00";"URB";"12";"0";"0";"0";"N";5
3395;"2020-06-07 06:45:00";"URB";"16";"1";"2";"0";"N";11
3395;"2020-06-07 07:00:00";"URB";"20";"1";"2";"0";"N";6
3395;"2020-06-07 07:15:00";"URB";"32";"0";"3";"0";"N";15
3395;"2020-06-07 07:30:00";"URB";"45";"1";"4";"0";"N";12
3395;"2020-06-07 07:45:00";"URB";"45";"1";"4";"0";"N";12
3395;"2020-06-07 08:00:00";"URB";"36";"2";"5";"0";"N";15
3395;"2020-06-07 08:15:00";"URB";"0";"0";"0";"0";"N";1
3395;"2020-06-07 08:30:00";"URB";"7";"1";"1";"0";"N";9
3395;"2020-06-07 08:45:00";"URB";"0";"0";"0";"0";"N";1
3395;"2020-06-07 11:15:00";"URB";"18";"1";"2";"0";"N";10
3395;"2020-06-07 11:30:00";"URB";"0";"0";"0";"0";"N";1
3395;"2020-06-07 12:00:00";"URB";"60";"1";"4";"0";"N";2
3395;"2020-06-07 13:00:00";"URB";"20";"1";"2";"0";"N";6
3395;"2020-06-07 13:15:00";"URB";"12";"0";"1";"0";"N";5
3395;"2020-06-07 15:15:00";"URB";"36";"1";"3";"0";"N";5
3395;"2020-06-07 15:30:00";"URB";"8";"1";"1";"0";"N";8
3395;"2020-06-07 16:15:00";"URB";"24";"1";"2";"0";"N";5
3395;"2020-06-07 16:30:00";"URB";"0";"0";"0";"0";"N";6
3395;"2020-06-07 16:45:00";"URB";"20";"1";"2";"0";"N";9
3395;"2020-06-07 17:00:00";"URB";"0";"0";"0";"0";"N";3
3395;"2020-06-07 19:00:00";"URB";"60";"0";"0";"0";"N";1
3395;"2020-06-07 19:15:00";"URB";"31";"1";"3";"0";"N";14
3395;"2020-06-07 19:30:00";"URB";"0";"0";"0";"0";"N";6
3395;"2020-06-07 19:45:00";"URB";"51";"1";"5";"0";"N";13
3395;"2020-06-07 20:00:00";"URB";"0";"0";"0";"0";"N";5
3395;"2020-06-07 22:15:00";"URB";"120";"1";"7";"0";"N";12
3395;"2020-06-07 22:30:00";"URB";"96";"1";"6";"0";"N";15
3395;"2020-06-07 22:45:00";"URB";"132";"2";"7";"0";"N";15
3395;"2020-06-07 23:00:00";"URB";"71";"1";"5";"0";"N";15
3395;"2020-06-07 23:15:00";"URB";"92";"1";"6";"0";"N";15
3395;"2020-06-07 23:30:00";"URB";"89";"1";"6";"0";"N";15
3395;"2020-06-07 23:45:00";"URB";"60";"2";"4";"0";"N";15
3395;"2020-06-08 00:00:00";"URB";"48";"0";"4";"0";"N";15
3395;"2020-06-08 00:15:00";"URB";"76";"1";"4";"0";"N";15
3395;"2020-06-08 00:30:00";"URB";"52";"1";"3";"0";"N";15
3395;"2020-06-08 00:45:00";"URB";"24";"1";"1";"0";"N";5
3395;"2020-06-08 01:00:00";"URB";"27";"1";"3";"0";"N";9
3395;"2020-06-08 01:15:00";"URB";"0";"0";"0";"0";"N";8
3395;"2020-06-08 01:30:00";"URB";"27";"1";"3";"0";"N";11
3395;"2020-06-08 01:45:00";"URB";"45";"0";"1";"0";"N";4
3395;"2020-06-08 02:00:00";"URB";"35";"1";"4";"0";"N";15
3395;"2020-06-08 02:15:00";"URB";"8";"0";"1";"0";"N";8
3395;"2020-06-08 02:30:00";"URB";"24";"0";"0";"0";"N";5
3395;"2020-06-08 02:45:00";"URB";"10";"0";"1";"0";"N";6
3395;"2020-06-08 03:00:00";"URB";"47";"1";"4";"0";"N";9
3395;"2020-06-08 03:15:00";"URB";"23";"0";"1";"0";"N";13
3395;"2020-06-08 03:30:00";"URB";"8";"0";"1";"0";"N";8
3395;"2020-06-08 03:45:00";"URB";"120";"1";"8";"0";"N";1
3395;"2020-06-08 04:00:00";"URB";"0";"0";"0";"0";"N";10
3395;"2020-06-08 04:15:00";"URB";"20";"1";"2";"0";"N";6
3395;"2020-06-08 04:30:00";"URB";"60";"1";"3";"0";"N";5
3395;"2020-06-08 04:45:00";"URB";"15";"0";"1";"0";"N";12
3395;"2020-06-08 05:00:00";"URB";"12";"0";"1";"0";"N";5
3395;"2020-06-08 05:15:00";"URB";"22";"1";"3";"0";"N";11
3395;"2020-06-08 06:15:00";"URB";"27";"1";"2";"0";"N";9
3395;"2020-06-08 06:30:00";"URB";"48";"0";"4";"0";"N";15
3395;"2020-06-08 06:45:00";"URB";"65";"0";"3";"0";"N";12
3395;"2020-06-08 07:00:00";"URB";"63";"1";"5";"0";"N";15
3395;"2020-06-08 07:15:00";"URB";"97";"1";"6";"0";"N";15
3395;"2020-06-08 07:30:00";"URB";"176";"3";"11";"0";"N";15
3395;"2020-06-08 07:45:00";"URB";"243";"3";"15";"0";"N";15
3395;"2020-06-08 08:00:00";"URB";"232";"2";"16";"0";"N";15
3395;"2020-06-08 08:15:00";"URB";"193";"3";"13";"0";"N";14
3395;"2020-06-08 08:30:00";"URB";"236";"3";"15";"0";"N";15
3395;"2020-06-08 08:45:00";"URB";"235";"2";"14";"0";"N";13
3395;"2020-06-08 09:00:00";"URB";"284";"3";"19";"0";"N";11
3395;"2020-06-08 09:15:00";"URB";"284";"4";"19";"0";"N";15
3395;"2020-06-08 09:30:00";"URB";"372";"5";"24";"0";"N";15
3395;"2020-06-08 09:45:00";"URB";"304";"4";"20";"0";"N";15
3395;"2020-06-08 10:00:00";"URB";"377";"5";"24";"0";"N";15
3395;"2020-06-08 10:15:00";"URB";"339";"3";"21";"0";"N";15
3395;"2020-06-08 10:30:00";"URB";"264";"4";"17";"0";"N";15
3395;"2020-06-08 10:45:00";"URB";"312";"4";"19";"0";"N";15
3395;"2020-06-08 11:00:00";"URB";"260";"4";"17";"0";"N";15
3395;"2020-06-08 11:15:00";"URB";"356";"3";"23";"0";"N";15
3395;"2020-06-08 11:30:00";"URB";"337";"4";"21";"0";"N";15
3395;"2020-06-08 11:45:00";"URB";"333";"4";"22";"0";"N";15
3395;"2020-06-08 12:00:00";"URB";"305";"3";"20";"0";"N";15
3395;"2020-06-08 12:15:00";"URB";"344";"4";"21";"0";"N";15
3395;"2020-06-08 12:30:00";"URB";"373";"3";"23";"0";"N";15
3395;"2020-06-08 12:45:00";"URB";"374";"4";"23";"0";"N";15
3395;"2020-06-08 13:00:00";"URB";"415";"4";"27";"0";"N";15
3395;"2020-06-08 13:15:00";"URB";"304";"3";"19";"0";"N";15
3395;"2020-06-08 13:30:00";"URB";"312";"3";"20";"0";"N";15
3395;"2020-06-08 13:45:00";"URB";"380";"3";"23";"0";"N";15
3395;"2020-06-08 14:00:00";"URB";"352";"5";"21";"0";"N";15
3395;"2020-06-08 14:15:00";"URB";"281";"3";"18";"0";"N";15
3395;"2020-06-08 14:30:00";"URB";"400";"5";"25";"0";"N";15
3395;"2020-06-08 14:45:00";"URB";"320";"3";"21";"0";"N";15
3395;"2020-06-08 15:00:00";"URB";"290";"2";"19";"0";"N";15
3395;"2020-06-08 15:15:00";"URB";"233";"2";"14";"0";"N";15
3395;"2020-06-08 15:30:00";"URB";"239";"2";"15";"0";"N";15
3395;"2020-06-08 15:45:00";"URB";"260";"3";"18";"0";"N";15
3395;"2020-06-08 16:00:00";"URB";"205";"2";"14";"0";"N";15
3395;"2020-06-08 16:15:00";"URB";"212";"3";"13";"0";"N";15
3395;"2020-06-08 16:30:00";"URB";"244";"3";"15";"0";"N";15
3395;"2020-06-08 16:45:00";"URB";"208";"3";"15";"0";"N";15
3395;"2020-06-08 17:00:00";"URB";"220";"1";"15";"0";"N";15
3395;"2020-06-08 17:15:00";"URB";"253";"2";"15";"0";"N";14
3395;"2020-06-08 17:30:00";"URB";"280";"3";"18";"0";"N";15
3395;"2020-06-08 17:45:00";"URB";"304";"3";"20";"0";"N";15
3395;"2020-06-08 18:00:00";"URB";"267";"2";"17";"0";"N";15
3395;"2020-06-08 18:15:00";"URB";"329";"4";"21";"0";"N";15
3395;"2020-06-08 18:30:00";"URB";"300";"3";"19";"0";"N";15
3395;"2020-06-08 18:45:00";"URB";"292";"3";"20";"0";"N";15
3395;"2020-06-08 19:00:00";"URB";"256";"4";"16";"0";"N";15
3395;"2020-06-08 19:15:00";"URB";"276";"3";"18";"0";"N";15
3395;"2020-06-08 19:30:00";"URB";"272";"3";"17";"0";"N";15
3395;"2020-06-08 19:45:00";"URB";"272";"3";"18";"0";"N";15
3395;"2020-06-08 20:00:00";"URB";"276";"3";"18";"0";"N";15
3395;"2020-06-08 20:15:00";"URB";"232";"3";"15";"0";"N";15
3395;"2020-06-08 20:30:00";"URB";"216";"3";"14";"0";"N";15
3395;"2020-06-08 20:45:00";"URB";"205";"2";"12";"0";"N";15
3395;"2020-06-08 21:00:00";"URB";"196";"3";"13";"0";"N";15
3395;"2020-06-08 21:15:00";"URB";"184";"2";"11";"0";"N";15
3395;"2020-06-08 21:30:00";"URB";"172";"2";"11";"0";"N";15
3395;"2020-06-08 21:45:00";"URB";"108";"2";"7";"0";"N";15
3395;"2020-06-08 22:00:00";"URB";"128";"2";"7";"0";"N";15
3395;"2020-06-08 22:15:00";"URB";"84";"2";"5";"0";"N";15
3395;"2020-06-08 22:30:00";"URB";"132";"1";"9";"0";"N";15
3395;"2020-06-08 22:45:00";"URB";"64";"1";"3";"0";"N";15
3395;"2020-06-08 23:00:00";"URB";"93";"1";"6";"0";"N";15
3395;"2020-06-08 23:15:00";"URB";"52";"1";"4";"0";"N";15
3395;"2020-06-08 23:30:00";"URB";"48";"1";"2";"0";"N";5
3395;"2020-06-08 23:45:00";"URB";"48";"1";"3";"0";"N";15
3395;"2020-06-09 00:00:00";"URB";"52";"0";"5";"0";"N";15
3395;"2020-06-09 00:15:00";"URB";"66";"2";"4";"0";"N";9
3395;"2020-06-09 00:30:00";"URB";"32";"1";"2";"0";"N";15
3395;"2020-06-09 00:45:00";"URB";"48";"1";"4";"0";"N";15
3395;"2020-06-09 01:00:00";"URB";"28";"0";"1";"0";"N";15
3395;"2020-06-09 01:15:00";"URB";"56";"1";"4";"0";"N";15
3395;"2020-06-09 01:30:00";"URB";"44";"0";"4";"0";"N";15
3395;"2020-06-09 01:45:00";"URB";"25";"1";"2";"0";"N";12
3395;"2020-06-09 02:00:00";"URB";"22";"2";"3";"0";"N";11
3395;"2020-06-09 02:15:00";"URB";"60";"1";"4";"0";"N";1
3395;"2020-06-09 02:45:00";"URB";"40";"1";"3";"0";"N";12
3395;"2020-06-09 03:00:00";"URB";"6";"0";"1";"0";"N";10
3395;"2020-06-09 03:15:00";"URB";"60";"1";"5";"0";"N";3
3395;"2020-06-09 03:30:00";"URB";"6";"0";"0";"0";"N";10
3395;"2020-06-09 03:45:00";"URB";"22";"0";"1";"0";"N";11
3395;"2020-06-09 04:00:00";"URB";"22";"1";"2";"0";"N";11
3395;"2020-06-09 04:15:00";"URB";"18";"1";"2";"0";"N";10
3395;"2020-06-09 04:30:00";"URB";"17";"0";"1";"0";"N";7
3395;"2020-06-09 05:15:00";"URB";"25";"1";"2";"0";"N";12
3395;"2020-06-09 05:30:00";"URB";"0";"0";"0";"0";"N";6
3395;"2020-06-09 06:00:00";"URB";"11";"1";"2";"0";"N";11
3395;"2020-06-09 06:15:00";"URB";"60";"1";"4";"0";"N";2
3395;"2020-06-09 06:30:00";"URB";"12";"0";"1";"0";"N";15
3395;"2020-06-09 06:45:00";"URB";"49";"1";"4";"0";"N";15
3395;"2020-06-09 07:00:00";"URB";"63";"1";"4";"0";"N";15
3395;"2020-06-09 07:15:00";"URB";"84";"1";"6";"0";"N";15
3395;"2020-06-09 07:30:00";"URB";"244";"2";"16";"0";"N";15
3395;"2020-06-09 07:45:00";"URB";"208";"2";"14";"0";"N";15
3395;"2020-06-09 08:00:00";"URB";"240";"3";"15";"0";"N";15
3395;"2020-06-09 08:15:00";"URB";"128";"3";"7";"0";"N";15
3395;"2020-06-09 08:30:00";"URB";"16";"0";"2";"0";"N";11
3395;"2020-06-09 08:45:00";"URB";"26";"0";"2";"0";"N";14
3395;"2020-06-09 09:00:00";"URB";"42";"4";"5";"0";"N";10
3395;"2020-06-09 09:15:00";"URB";"24";"2";"3";"0";"N";13
3395;"2020-06-09 09:30:00";"URB";"22";"6";"6";"0";"N";14
3396;"2020-06-01 00:00:00";"URB";"52";"2";"4";"0";"N";15
3396;"2020-06-01 00:15:00";"URB";"20";"1";"2";"0";"N";12
3396;"2020-06-01 00:30:00";"URB";"62";"2";"3";"0";"N";12
3396;"2020-06-01 00:45:00";"URB";"64";"1";"2";"0";"N";15
3396;"2020-06-01 01:00:00";"URB";"44";"1";"2";"0";"N";15
3396;"2020-06-01 01:15:00";"URB";"57";"1";"2";"0";"N";15
3396;"2020-06-01 01:30:00";"URB";"50";"3";"4";"0";"N";15
3396;"2020-06-01 01:45:00";"URB";"40";"0";"2";"0";"N";12
3396;"2020-06-01 02:00:00";"URB";"34";"0";"0";"0";"N";14
3396;"2020-06-01 02:15:00";"URB";"16";"0";"0";"0";"N";6
3396;"2020-06-01 02:30:00";"URB";"44";"1";"1";"0";"N";13
3396;"2020-06-01 02:45:00";"URB";"37";"0";"0";"0";"N";13
3396;"2020-06-01 03:00:00";"URB";"15";"0";"0";"0";"N";13
3396;"2020-06-01 03:15:00";"URB";"48";"0";"0";"0";"N";2
3396;"2020-06-01 03:30:00";"URB";"12";"0";"0";"0";"N";8
3396;"2020-06-01 03:45:00";"URB";"14";"1";"1";"0";"N";7
3396;"2020-06-01 04:00:00";"URB";"48";"1";"2";"0";"N";7
3396;"2020-06-01 04:15:00";"URB";"0";"0";"0";"0";"N";6
3396;"2020-06-01 05:15:00";"URB";"39";"1";"2";"0";"N";7
3396;"2020-06-01 05:30:00";"URB";"24";"1";"1";"0";"N";14
3396;"2020-06-01 05:45:00";"URB";"0";"0";"0";"0";"N";6
